id,title,description,organization,type,category,location,url,deadline,eligibility,source,created_at
1208,Student Historian Internship 2024-2025 Program,"“Student Historian interns are high school students who use the resources of the New York Historical Society to conduct exciting research and share their scholarship through creative digital projects. Interns meet with professional staff to learn about careers in the museum, library, and history fields; work collaboratively with fellow students to develop their public speaking and leadership skills; and engage in hands- on work to deepen their understanding of American history. The theme of this year’s internship is “Our Composite Nation: Frederick Douglass’ America.” Upon completion, participants receive a $700 stipend.. Eligible: All students. Date: Various. Location: Virtual. Cost: Varies depending on course(s) chosen (~$50/week). Application deadline: Rolling Basis",Student Historian Internship 2024,scholarship,,Virtual,https://www.nyhistory.org/education/student-historian-internship-program,Rolling Basis,,Stuyvesant Student Opportunity Bulletin #Unknown (2025),Tue Jul 08 2025 17:15:41 GMT+0000 (Coordinated Universal Time)
1209,Wharton Student Investment Competition,"“The Wharton Global High School Investment Competition is a free, online investment simulation for high school students and teachers. Students work in teams of four to seven, guided by a teacher or other advisor. Together, they learn about teamwork, communication, risk, diversification, company and industry analysis, and many other important aspects of investing.”. Eligible: All students. Date: September 30 – December 6. Location: Virtual. Cost: Free. Application deadline: September 13",Wharton Student Investment Competition,competition,,Virtual,https://globalyouth.wharton.upenn.edu/investment-competition/,September 13,,Stuyvesant Student Opportunity Bulletin #Unknown (2025),Tue Jul 08 2025 17:15:41 GMT+0000 (Coordinated Universal Time)
1210,Youth Construct ACED after-school program,"“Youth Construct is designed to empower high school students by providing them with hands-on experience in Architecture, Construction, Engineering, and Development (ACED), alongside leadership and career preparation skills. The program offers students transferable skills for the ACED industry, a $1,000 stipend for completion of the program, paid internship opportunities at reputable firms in the ACED industry (such as Turner Construction), and industry certifications.”. Eligible: Current juniors and seniors; priority to underserved groups, all may apply. Date: October - June, possible paid summer internship. Location: 306 West 148th Street, Suite 1B, Manhattan. Cost: Free, with up to a $1,000 stipend",Youth Construct ACED after,internship,,"306 West 148th Street, Suite 1B, Manhattan",https://youthconstruct.org/,Check bulletin for details,,Stuyvesant Student Opportunity Bulletin #Unknown (2025),Tue Jul 08 2025 17:15:41 GMT+0000 (Coordinated Universal Time)
1211,Teach Me Wall Street Finance Programs,"“Teach Me Wall Street offers different finance related boot-camps for students, grades 9-12 and sets students up for financial success in life. Courses include: ● Wall Street 101 - Foundation of Investing: Get to know stocks, bonds and evaluate investment opportunities. ● Wall Street 101, Investing & Trading: Learn to identify and invest in promising companies, and when to buy and sell stocks, understand risk management, and place trades in a live simulated trading in an account you get ● Budgeting & Beyond: Teens will learn the essentials of successful budgeting and money management and how to avoid financial pitfalls for college and. Eligible: All students. Date: September 16 – October 24. Location: Virtual. Cost: $240+. Application deadline: September 15",Teach Me Wall Street Finance Programs,internship,,Virtual,https://www.teachmewallstreet.com/wall-street-investing-homeschool,September 15,,Stuyvesant Student Opportunity Bulletin #Unknown (2025),Tue Jul 08 2025 17:15:41 GMT+0000 (Coordinated Universal Time)
1212,Breakthrough New York Paid Tutoring Internship,“As an After-School Teaching Assistant you will guide the success of middle school students by teaching a pre-written curriculum that will support their entry into a competitive high school.” After School Tutors will be compensated at a rate of $16 - $17/hour for their work.. Eligible: Students who are at least 16 years old and have working papers. Date: September – June 2025. Location: Varies depending on student and business partner needs. Cost: Free. Application deadline: September 27,Breakthrough New York Paid Tutoring Internship,internship,,Varies depending on student and business partner needs,https://btny.pinpointhq.com/en/jobs/72758,September 27,,Stuyvesant Student Opportunity Bulletin #Unknown (2025),Tue Jul 08 2025 17:15:41 GMT+0000 (Coordinated Universal Time)
1213,NYC Exploring Careers Program,"“Students interested in learning about different career paths can join the NYC Exploring program. It uses in-person & virtual weekly or bi-weekly after-school sessions to introduce students to a wide variety of careers. List of programs scheduled    Structuretone and Gensler (Architecture/Engineering/Construction) Wednesdays at 4:30-6:30pm 10/2, 10/9, 10/16, 10/23, 10/30, 11/6, 11/13, 11/20    M&T Bank (Finance/Accounting/Business) Tuesdays at 4:30-6:00pm 10/8,    Gilbane (Architecture/Engineering/Construction) Tuesdays at 4:30-6:30pm 10/8, 10/15, 10/22, 10/29, 11/12, 11/19    Kings County District Attorney’s Office (Law & Government) Thursdays at 4:30-6:00pm 10/10, 10/24, 11/7, 11/21, 12/5, 12/19    Queens County District Attorney’s Office (Law & Government) Tuesdays at 4:30-6:00pm 10/15, 10/29, 11/12, 11/26, 12/10    LaGuardia Airport (Aviation) Thursdays at 4:30-6:00pm 10/17, 11/21, 12/19, 1/16, 2/20, 3/20, 4/17, 5/15    Lenox Health Greenwich Village (Medicine/Nursing) Thursdays at 4:30- 6:00pm 10/17, 11/21, 12/19, 1/16, 2/20, 3/20, 4/17, 5/15     Carver Federal Savings Bank (Finance/Accounting/Business) Wednesdays at 4:30-6:00pm 11/6, 11/13     Bellevue Hospital (Medicine/Nursing) Thursdays at 4:30-6:00pm 11/7, 11/14,. Eligible: All students. Date: October 19 – November 23 and February 1 – March 8. Location: Columbia Law School. Cost: Free. Application deadline: September 7",NYC Exploring Careers Program,internship,,Columbia Law School,https://nyexploring.org/b-registar/,September 7,,Stuyvesant Student Opportunity Bulletin #Unknown (2025),Tue Jul 08 2025 17:15:42 GMT+0000 (Coordinated Universal Time)
1214,CRETF Climate Education Youth Steering Committee,"“The CRETF is an intergenerational body of educators, NGOs, policymakers, and students working to expand access to interdisciplinary P-12 climate education in New York State. The Task Force’s Youth Steering Committee (YSC) is a team of high school students from across the state who are committed to advocating for their own quality education.”. Eligible: Students ages 14–19. Date: September 2024 – June 2025. Location: Online. Cost: Free. Application deadline: September 16",CRETF Climate Education Youth Steering Committee,job,,Online,https://www.google.com/,September 16,,Stuyvesant Student Opportunity Bulletin #Unknown (2025),Tue Jul 08 2025 17:15:42 GMT+0000 (Coordinated Universal Time)
1215,YouthAction NYC Internship,"“The YouthAction NYC Internship program will be split into two semesters of work. The first semester will focus on teaching you effective advocacy tools, discussing current issues in your community, and analyzing data and research on these issues. The Second semester, the winter/spring semester, will focus on utilizing all the tools and research you’ve learned to advocate, campaign, and rally for the issues you’re passionate about. This will include but is not limited to, possible meetings with legislators, speaking to other youth programs focusing on similar topics, conducting your own research, trips to Albany, and a chance to join the NYC Youth Agenda Steering Committee.” A $400 stipend is offered per semester.. Eligible: All students. Date: October 7, November 4, December 2 (10am – 4 pm). Location: The Center for Architecture (536 LaGuardia Place, Manhattan). Cost: $125 per workshop (full financial aid available by application). Application deadline: September 7, October 26, November 23 (financial aid",YouthAction NYC Internship,internship,,"The Center for Architecture (536 LaGuardia Place, Manhattan)",https://cccnewyork.org/youthaction-nyc-internship/,"September 7, October 26, November 23 (financial aid",,Stuyvesant Student Opportunity Bulletin #Unknown (2025),Tue Jul 08 2025 17:15:42 GMT+0000 (Coordinated Universal Time)
1216,Cue Teen Collective Program,"“Through the program, students investigate various aspects of the contemporary art world, develop and refine their artmaking and critical thinking skills, and conceptualize and create artwork for a final group exhibition presented at CUE’s gallery space. The program consists of talks with artists and curators, trips to gallery and museum shows, visits to art fairs, hands-on studio sessions, and more. Participants have the opportunity to learn from working arts professionals and build sustainable and rewarding careers of their own in the arts.”. Eligible: All students. Date: September 10 - November 26 (Tuesdays @8:00PM). Location: Virtual. Cost: $1,700. Application deadline: Rolling Basis",Cue Teen Collective Program,job,,Virtual,https://cueartfoundation.org/ctc-how-to-apply,Rolling Basis,,Stuyvesant Student Opportunity Bulletin #Unknown (2025),Tue Jul 08 2025 17:15:42 GMT+0000 (Coordinated Universal Time)
1217,YWIB-Metro New York & Columbia University: Inside Engineering,"“Young Women In Biology/ Metro New York, in collaboration with the Columbia University School of Engineering, is offering an exciting opportunity to learn about careers in engineering. Participants will enjoy exclusive tours of Columbia's prestigious laboratories, including the Zuckerman Institute, where they will gain insights into MRI technology and research, as well as explore the Biomedical Engineering Lab and Makerspace to understand the innovation and creativity behind engineering solutions. This program is perfect for high school girls (grades 10 and up) who are curious about the fields of biomedical, mechanical, or electrical engineering. It offers them a close- up view of what it's like to work in these areas. Spaces are limited, so it's a unique chance to get an inside look at the world of engineering.”. Eligible: Sophomores, juniors, and seniors pursuing STEM. Date: Summer 2025. Location: Various. Cost: Free. Application deadline: November 1 (11:59 pm)",YWIB,job,,Various,https://community.womeninbio.org/event/newyorkywib92624,November 1 (11:59 pm),,Stuyvesant Student Opportunity Bulletin #Unknown (2025),Tue Jul 08 2025 17:15:42 GMT+0000 (Coordinated Universal Time)
1218,MedAchieve Scholars Program,"“Touro College of Osteopathic Medicine's MedAchieve Program is a free two-year after-school science enrichment program for high school students who are interested in medicine as a career. This program is conducted by first and second-year medical students at TouroCOM and includes weekly guest lectures from our professors. Students are expected to meet at our medical school from 5:00-7:00 pm every Thursday during the school year, where they will master the basic sciences, participate in interactive labs and research experiences, partake in academic counseling and mentorship from current medical students, and learn about the importance of cultural competency in the medical field.”. Eligible: All students. Date: October 4 – May 12. Location: DCTV (87 Lafayette Street, Manhattan). Cost: Free. Application deadline: September 6",MedAchieve Scholars Program,internship,,"DCTV (87 Lafayette Street, Manhattan)",https://medachievescholars.wixsite.com/program/our-programs,September 6,,Stuyvesant Student Opportunity Bulletin #Unknown (2025),Tue Jul 08 2025 17:15:42 GMT+0000 (Coordinated Universal Time)
1219,City Limits Accountability Reporting,"Initiative for Youth (CLARIFY) “This is an in-person opportunity for New York City high school students who will be trained in the essential tenets of reporting and news writing. Participants will work with instructors on locally-focused stories about important New York City issues, with the chance to see their work published in City Limits. Successful participants will earn a $500 stipend.”. Eligible: Current sophomores, juniors, and seniors. Date: October 15 - December. Location: TBD. Cost: Free. Application deadline: September 9",City Limits Accountability Reporting,job,,TBD,https://citylimits.org/2024/04/09/apply-now-clarify-news-reporting-,September 9,,Stuyvesant Student Opportunity Bulletin #Unknown (2025),Tue Jul 08 2025 17:15:42 GMT+0000 (Coordinated Universal Time)
1220,Young Writers' Annual Showcase 2024,"“The Young Writers Annual Showcase is an amazing way to celebrate students' hard work & creativity by giving them the chance for their outstanding pieces to be published in a real book alongside other children & young adults from across the United States. From stories and poems to blog posts and essays, you can choose any piece of writing you’ve written this school year, up to 1,000 words. If there is a longer piece you think is incredible feel free to submit an extract. The best writers will be awarded $100 and a trophy.”. Eligible: All students. Application deadline: September 13",Young Writers' Annual Showcase 2024,job,,New York City area,https://www.youngwritersusa.com/contests/4-18/showcase-2024,September 13,,Stuyvesant Student Opportunity Bulletin #Unknown (2025),Tue Jul 08 2025 17:15:42 GMT+0000 (Coordinated Universal Time)
1221,The Moth High School Story Lab,Story Lab provides free workshops to all students who enjoy storytelling or would like to improve their speaking & performance skills. It culminates with an All City Slam event – no previous experience or skills required.. Eligible: All Students. Date: Any Time. Location: Virtual. Cost: Free. Application deadline: Rolling Basis,The Moth High School Story Lab,job,,Virtual,https://themoth.org/education/students,Rolling Basis,,Stuyvesant Student Opportunity Bulletin #Unknown (2025),Tue Jul 08 2025 17:15:43 GMT+0000 (Coordinated Universal Time)
1222,Young Writers’ Annual Showcase 2024 “The Young,"Writers Annual Showcase is an amazing way to celebrate students' hard work & creativity by giving them the chance for their outstanding pieces to be published in a real book alongside other children & young adults from across the United States. From stories and poems to blog posts and essays, you can choose any piece of writing you’ve written this school year, up to 1,000 words. If there is a longer piece you think is incredible feel free to submit an extract. The best writers will be awarded $100 and. Eligible: All students. Date: Various. Location: Virtual. Cost: Free. Application deadline: Rolling Basis",Young Writers’ Annual Showcase 2024 “The Young,job,,Virtual,https://www.youngwritersusa.com/contests/4-18/showcase-2024,Rolling Basis,,Stuyvesant Student Opportunity Bulletin #Unknown (2025),Tue Jul 08 2025 17:15:43 GMT+0000 (Coordinated Universal Time)
1224,Luna Hackathon,"“Luna Hackathon, organized by Hack Club, a worldwide organization dedicated to supporting teens interested in computer science, is a day-long programming marathon where students team up to attend workshops, code new projects, learn basic programming skills, and have fun. Luna Hackathon invites all teenagers who identify as girls or gender-nonconforming youth to attend the event for 12 hours of creating, exploring, and sharing!”. Eligible: All students who identify as a girl, non-binary, or gender-nonconforming. Date: October 5 (8:00 AM - 8:00 PM). Location: Civic Hall; 124 E 14th St, Manhattan. Cost: Free. Application deadline: Rolling Basis",Luna Hackathon,job,,"Civic Hall; 124 E 14th St, Manhattan",https://luna.hackclub.com/,Rolling Basis,,"Stuyvesant Student Opportunity Bulletin #4 (September 27, 2024)",Tue Jul 08 2025 17:15:43 GMT+0000 (Coordinated Universal Time)
1225,Macaulay Honors College Events,"For students interested in learning more about the Macaulay experience, Macaulay hosts information sessions for prospective students about admission requirements, key dates, essay tips, the Macaulay application, information from Macaulay students, and. Eligible: Current Seniors. Date: October 10 or November 12 (4 - 5:30 PM). Location: In-person (October 10) and Virtual (November 12). Cost: Free. Application deadline: Rolling Basis",Macaulay Honors College Events,internship,,In-person (October 10) and Virtual (November 12),https://macaulay.cuny.edu/event-category/admissions-events/,Rolling Basis,,"Stuyvesant Student Opportunity Bulletin #4 (September 27, 2024)",Tue Jul 08 2025 17:15:43 GMT+0000 (Coordinated Universal Time)
1226,Virtual NACAC National College Fairs,"“Free and open to the public, National College Fairs are the perfect place to kick off your college search. Admission representatives from schools across the country are all gathered in one place. Their goal: To encourage you to learn more about their institutions, and help you sort through the qualities you’re looking for in a college. Use your visit to explore your options, ask questions, and gather information.”. Eligible: All students. Date: October 13, November 3 (1 – 6 pm). Location: Virtual. Cost: Free. Application deadline: Rolling Basis",Virtual NACAC National College Fairs,internship,,Virtual,https://www.nacacattend.org/fairs#w_32999062_tab_2,Rolling Basis,,"Stuyvesant Student Opportunity Bulletin #4 (September 27, 2024)",Tue Jul 08 2025 17:15:43 GMT+0000 (Coordinated Universal Time)
1227,Open House New York (OHNY) Weekend,"“OHNY Weekend is an annual festival that opens hundreds of noteworthy or significant places across the five boroughs for three days of in-person and virtual tours, talks, and special activities. It is a free celebration of “the power of place,” fostering discovery and delight for all New Yorkers and deepening the public’s understanding of how design can strengthen communities and improve quality of. Eligible: All students. Date: October 19 (11am – 3pm). Location: Center for Architecture (536 LaGuardia Place, Manhattan). Cost: Free. Application deadline: Rolling Basis",Open House New York (OHNY) Weekend,internship,,"Center for Architecture (536 LaGuardia Place, Manhattan)",https://ohny.org/weekend/,Rolling Basis,,"Stuyvesant Student Opportunity Bulletin #4 (September 27, 2024)",Tue Jul 08 2025 17:15:43 GMT+0000 (Coordinated Universal Time)
1228,Columbia University Spring Academic Year Weekend Remote Courses,"All students are invited to apply for weekend classes in a wide variety of fields, including Creative Writing, Psychology, Science, Medicine, and more.. Eligible: Rising sophomores, juniors, and seniors. Date: Various one-week classes. Location: Virtual. Cost: Virtual - $95 per week (Need-Basis scholarships). Application deadline: Rolling Basis",Columbia University Spring Academic Year Weekend Remote Courses,internship,,Virtual,https://precollege.sps.columbia.edu/highschool/academic-year-,Rolling Basis,,"Stuyvesant Student Opportunity Bulletin #4 (September 27, 2024)",Tue Jul 08 2025 17:15:43 GMT+0000 (Coordinated Universal Time)
1229,Harvard Undergraduate Women in Business Oriented Leadership,Development (BOLD) Conference This is an event for high school women leaders who are pursuing empowerment and knowledge from inspirational businesswomen. The ‘Business Oriented Leadership Development’ (BOLD) conference is designed to help the next generation of women leaders obtain skills and guidance toward their future in business. Participants will learn about business and engage with current Harvard business majors and local business leaders.”. Eligible: All female students. Date: November 9 - 10. Location: In-person and virtual options. Cost: $135.23 (in-person cost on the Harvard campus) & $44.52 (virtual cost). Application deadline: November 9,Harvard Undergraduate Women in Business Oriented Leadership,internship,,In-person and virtual options,https://www.wib-bold.com/home,November 9,,"Stuyvesant Student Opportunity Bulletin #4 (September 27, 2024)",Tue Jul 08 2025 17:15:44 GMT+0000 (Coordinated Universal Time)
1230,Young Founders Lab Startup Bootcamp,"“Young Founders Lab is a selective start-up bootcamp for ambitious high school students. In the program, you work under the guidance of mentors from places like Google, Microsoft, and Meta to build your own revenue generating start-ups. Young Founders Lab is a real-world start-up bootcamp based on incubators such as the Y- Combinator. You have the option to work individually or in groups.”. Eligible: All students. Date: December 21 - January 5 (12:00pm - 3:00pm) or 12-week individual plan. Location: Virtual. Cost: $2,900 (team), $3,500 (individual); aid available. Application deadline: October 20 (Early Decision), November 24 (Regular)",Young Founders Lab Startup Bootcamp,job,,Virtual,https://www.scholarships.com/,"October 20 (Early Decision), November 24 (Regular)",,"Stuyvesant Student Opportunity Bulletin #4 (September 27, 2024)",Tue Jul 08 2025 17:15:44 GMT+0000 (Coordinated Universal Time)
1231,Robert Zur Company Fashion Internship,"“The Robert Zur fall intern program is an opportunity for high school interns interested in the fashion industry. It offers a remarkable chance to dive headfirst into the world of fashion and gain invaluable hands-on experience in a professional environment. By participating in this program (unpaid), interns will have the opportunity to acquire knowledge and skills that are highly sought after in the Different positions include Data Science Analytics, E-Commerce Interns, Digital Marketing Specialist, and Content Creator. Internships are unpaid - You will obtain a Certificate of Completion upon completion of internship.”. Eligible: All students. Date: October 14 – January (11 after-school sessions). Location: Futures and Options office at 111 Broadway, Manhattan. Cost: Free. Application deadline: September 30",Robert Zur Company Fashion Internship,internship,,"Futures and Options office at 111 Broadway, Manhattan",https://intern.robertzur.com/,September 30,,"Stuyvesant Student Opportunity Bulletin #4 (September 27, 2024)",Tue Jul 08 2025 17:15:44 GMT+0000 (Coordinated Universal Time)
1232,Department of Housing Preservation and Development,"(HPD) Internship Program “HPD is at the forefront of solving the City's housing crisis and protecting renters. Our team oversees all public relations for HPD and is responsible for promoting agency initiatives, programs, and accomplishments. As an intern, students gain real, hands-on experience and contribute to meaningful projects that support our mission to address the housing crisis and serve New Yorkers. The available positions are: Social Media and Digital Intern, Press Intern, Public Engagement Intern, and Event and Executive Intern. Send your resume & cover letter with the preferred role and dates to Ilana Maier at maieri@hpd.nyc.gov .”. Eligible: All Students. Date: Various (Fall 2024 - Spring 2025). Location: Various. Cost: Free. Application deadline: Rolling Basis",Department of Housing Preservation and Development,internship,,Various,https://nyexploring.org/b-registar/,Rolling Basis,,"Stuyvesant Student Opportunity Bulletin #4 (September 27, 2024)",Tue Jul 08 2025 17:15:44 GMT+0000 (Coordinated Universal Time)
1233,Brooklyn Museum Paid Apprentice Program,"“In this paid internship, New York City teens immerse themselves in art and art history, and learn about museum education while creating their own lessons for audiences of all ages. Get paid $16 per hour. Second-year Museum Apprentices serve as leaders in the program and are paid $17 per hour. Work up to 180 hours for the year! Metrocards will be provided to support weekend and summer work.” Students will need to submit an application and a letter of recommendation.. Eligible: All students. Date: Various. Location: Virtual. Cost: $300 or $679 (Some financial aid available). Application deadline: Rolling Basis (applications are due at least one week before",Brooklyn Museum Paid Apprentice Program,internship,,Virtual,https://www.brooklynmuseum.org/education/teens/museum-apprentices#,Rolling Basis (applications are due at least one week before,,"Stuyvesant Student Opportunity Bulletin #4 (September 27, 2024)",Tue Jul 08 2025 17:15:44 GMT+0000 (Coordinated Universal Time)
1234,St. Jude Leadership Volunteer Opportunity,"“Join a remarkable group of students in learning how to make meaningful connections with peers, mentors, and business leaders, all while supporting St. Jude patients and families. During a six-month period, members will have an opportunity to exercise their leadership skills while raising funds and awareness for the kids of St. Jude. Like- minded teens will follow a mentor, participate in leadership development, shared experiences, and transformational fundraising.”. Eligible: All students. Date: Various. Location: Various. Cost: Free. Application deadline: Rolling Basis",St. Jude Leadership Volunteer Opportunity,internship,,Various,https://www.stjude.org/get-involved/school-fundraising-ideas/high-,Rolling Basis,,"Stuyvesant Student Opportunity Bulletin #4 (September 27, 2024)",Tue Jul 08 2025 17:15:44 GMT+0000 (Coordinated Universal Time)
1235,Events Approaching : CACNY Senior Series Program,"“Senior Series is a 3-month college access program intended to support high school seniors through various aspects of the college application process. Senior Series features both in-person and virtual workshops on topics including college choice, applications, admissions, and success. During our workshop sessions, we guide students through navigating the Common App, and SUNY and CUNY application portals. In addition, we offer office hours, which serve as advisory sessions where students receive one on one support for writing college essays and FAFSA completion. Participants who successfully complete all outlined milestones are eligible to receive up to a $500 stipend.”. Eligible: All Seniors – applications still open. Date: Early October - Mid December. Location: Hybrid; In-Person at 185 Broadway 2nd Floor, Brooklyn 11211. Cost: Free. Application deadline: Rolling Basis",Events Approaching : CACNY Senior Series Program,job,,"Hybrid; In-Person at 185 Broadway 2nd Floor, Brooklyn 11211",https://docs.google.com/forms/d/e/1FAIpQLScQGeR3TK16ivUL6roZLskkXMPMItVQRS9Zzk6O3,Rolling Basis,,"Stuyvesant Student Opportunity Bulletin #4 (September 27, 2024)",Tue Jul 08 2025 17:15:44 GMT+0000 (Coordinated Universal Time)
1236,First Event Approaching: Macaulay Honors College Events,"For students interested in learning more about the Macaulay experience, Macaulay hosts information sessions for prospective students about admission requirements, key dates, essay tips, the Macaulay application, information from Macaulay students, and. Eligible: Current Seniors. Date: October 10 or November 12 (4 - 5:30 PM). Location: In-person (October 10) and Virtual (November 12). Cost: Free. Application deadline: Rolling Basis",First Event Approaching: Macaulay Honors College Events,internship,,In-person (October 10) and Virtual (November 12),https://macaulay.cuny.edu/event-category/admissions-events/,Rolling Basis,,"Stuyvesant Student Opportunity Bulletin #4 (September 27, 2024)",Tue Jul 08 2025 17:15:44 GMT+0000 (Coordinated Universal Time)
1237,Programs at Columbia's Double Discovery Center,"“Established in 1965, DDC provides low-income and first-generation college-bound community youth and families with a comprehensive set of services to support young people’s college readiness. Our Academic Enrichment activities provide students with exciting project-based classes across the humanities, STEM, and the arts. Through our College & Career Success work, students are immersed in small group and individual sessions that increase their capacity for college access & persistence and that facilitates their career exploration & development. Consequently, our Healthy Minds & Bodies efforts are designed to develop students’ dispositions and skills for resilience and persistence as well as to build their capacity to nurture their physical and mental well-being so that they can overcome challenges in their quest to, through, and beyond college.”. Eligible: All students & parents. Date: September 29, 30, October 7 and more. Location: Virtual and in-person (116 East 55th St, Manhattan) options available. Cost: Free. Application deadline: Various",Programs at Columbia's Double Discovery Center,competition,,"Virtual and in-person (116 East 55th St, Manhattan) options available",https://ddc.college.columbia.edu/content/eligibility-0,Various,,"Stuyvesant Student Opportunity Bulletin #4 (September 27, 2024)",Tue Jul 08 2025 17:15:45 GMT+0000 (Coordinated Universal Time)
1238,TurnUp Civic and Activism Remote Internship:,"“TurnUp Activism is a progressive non-profit organization dedicated to making the world more just, fair, and equitable for all by increasing youth activism and civic engagement to strengthen our democracy. Interns work in remote teams of mission- driven young people and hear from expert speakers to help amplify youth civic engagement and participate in activism on many issues, including climate change, racial justice, reproductive rights, ending gun violence, and combating voter suppression. Students can count their participation for community service hours and TurnUp is authorized to give out awards and certificates, including The President’s Volunteer Service Award.”. Eligible: All students. Date: Various: 5 hours and up a week. Location: Virtual. Cost: Free",TurnUp Civic and Activism Remote Internship:,internship,,Virtual,https://www.turnupactivist.org/,Check bulletin for details,,"Stuyvesant Student Opportunity Bulletin #4 (September 27, 2024)",Tue Jul 08 2025 17:15:45 GMT+0000 (Coordinated Universal Time)
1239,The Bronfman International Fellowship,"Current juniors who identify as Jewish are eligible for a free five-week summer travel fellowship in Israel. Participants also participate in follow-up events in the U.S such as a winter seminar and monthly Zoom sessions. There will be a virtual information sessions on October 10 at 9 pm and November 12 at 8 pm.. Eligible: Current juniors who identify as Jewish & will be 16 by Summer 2024. Date: June 30 – August 1 (summer), January 22 – 27, 2026 (winter), or March 2026. Location: Israel. Cost: Free. Application deadline: December 2 (application) & December 6 (recommendations",The Bronfman International Fellowship,internship,,Israel,https://bronfman.org/become-a-fellow/,December 2 (application) & December 6 (recommendations,,"Stuyvesant Student Opportunity Bulletin #4 (September 27, 2024)",Tue Jul 08 2025 17:15:45 GMT+0000 (Coordinated Universal Time)
1240,Librarians of Tomorrow Internship at the Brooklyn Public Library,"“Librarians of Tomorrow is an innovative, hands-on internship program for 10th-12th grade students from diverse backgrounds with an interest in library careers. We seek committed and enthusiastic individuals who are ready to learn, work, and help others! Interns will build their academic, college, and career readiness skills with support from a mentor, work behind the scenes on developing cutting-edge programming and projects and receive a stipend and volunteer service hours. Interns will complete 20-30 hours of training and field trips and 70-80 hours of hands-on work experience by creating a capstone project and assisting with a variety of library programs, events,. Eligible: Sophomores, juniors, and seniors. Date: November – June 2025 (3-6 hours per week). Cost: Free. Application deadline: October 20",Librarians of Tomorrow Internship at the Brooklyn Public Library,internship,,New York City area,https://www.bklynlibrary.org/lot,October 20,,"Stuyvesant Student Opportunity Bulletin #4 (September 27, 2024)",Tue Jul 08 2025 17:15:45 GMT+0000 (Coordinated Universal Time)
1241,AMIGOS Summer Study Abroad Service Project Program,"“AMIGOS programs bring together young people from the U.S. and Latin America to collaborate on ethical service projects, learn from local experts, develop leadership skills, and build bridges across cultures. We ensure that AMIGOS students take part in the daily life of their host community, as well as in service projects that are Available programs for Summer 2025 include : ‘Service in the Heath of South America’ (Paraguay), ‘Sustainability in the Rural Highlands’ (Panama), ‘Eco-Tourism and Environmental Protection’ (Costa Rica), ‘Highlands Biodiversity’ (Costa Rica), ‘Marine and Mountain Exploration’ (Costa Rica), ‘Supporting Sea Turtle Habitats’ (Panama), and ‘Cross-Cultural Connection and Nature’ (Paraguay).”. Eligible: All students. Date: Summer 2025. Cost: $4,475 - $5,875 (Financial Aid Available, Deadline: December 10). Application deadline: Rolling Basis (First 20 students to pay application fee",AMIGOS Summer Study Abroad Service Project Program,internship,,New York City area,https://amigosinternational.org/summer-programs/,Rolling Basis (First 20 students to pay application fee,,"Stuyvesant Student Opportunity Bulletin #4 (September 27, 2024)",Tue Jul 08 2025 17:15:45 GMT+0000 (Coordinated Universal Time)
1242,Yale Splash Program,"“Splash is a one-day program of classes taught by Yale students on a diverse range of subjects, such as Into the Future: How Spider-Verse Forced Animation to Evolve, Introduction to Improv Comedy, Elementary Particle Physics, Ethics Meets Self- Driving Cars: Philosophy, Technology and More, Kafka and Monty Python, The Syrian Refugee Crisis, Feminism in the Beyonce Era, and more.”. Eligible: All students. Date: Wednesdays (4:00pm - 6:00pm), September 18 - December 11. Location: 384 Grand Street, #1A, Manhattan. Cost: Free. Application deadline: Rolling Basis",Yale University,internship,,"384 Grand Street, #1A, Manhattan",https://yale.learningu.org/learn/splash.html,Rolling Basis,,"Stuyvesant Student Opportunity Bulletin #4 (September 27, 2024)",Tue Jul 08 2025 17:15:45 GMT+0000 (Coordinated Universal Time)
1243,Youth Action Institute,"“YAI is a paid fellowship for LGBTQ+ youth, ages 16-21, who are residents of New York City. We train young folks in social justice foundations, policy and systems analysis, research skills, and advocacy. With those skills, they then join ongoing research and advocacy efforts to improve outcomes for queer and trans youth in NYC. Youth are paid for their time, including their training time; they are expected to attend 4 hours of group sessions and 1 hour of individual coaching each week.”. Eligible: All LGBTQ+ students 16 and older. Date: October 15 – June (Tuesdays & Thursdays). Location: Hybrid. Cost: Free. Application deadline: September 30",Youth Action Institute,internship,,Hybrid,https://www.canva.com/design/DAGNw5mCtag/zKFU3nS27_u_v2UkzgfZZA/view?utm_content=,September 30,,"Stuyvesant Student Opportunity Bulletin #4 (September 27, 2024)",Tue Jul 08 2025 17:15:45 GMT+0000 (Coordinated Universal Time)
1244,Career and College Youth Internship Program,"“The Riverdale Neighborhood House Career & College Youth Internship Program is a stipend-based paid internship. If you are a high school student looking to develop job skills, explore careers and colleges, and gain experiences that will boost your resume and/or college application, you are encouraged to apply. Selected interns will receive individualized strategies and support for their post-secondary goals, as well as participate in various activities to enhance their experience including career club, academic assistance, college information, health & mental health education, peer-to- peer education, trips, and year-end events. Submit application via online application or scan and email pdf version of this application (including references) to dcooper@riverdaleonline.org .”. Eligible: All students. Date: Various. Location: Various. Cost: Free. Application deadline: October 4",Career and College Youth Internship Program,internship,,Various,https://www.google.com/,October 4,,"Stuyvesant Student Opportunity Bulletin #4 (September 27, 2024)",Tue Jul 08 2025 17:15:45 GMT+0000 (Coordinated Universal Time)
