title,url,status,source_field,source_file
The National Security Language Virtual Initiative for Youth (NSLI-Y),https://www.nsliforyouth.org/virtual/,FINE,link,extracted_new_stuyvesant_opportunities.json
Future Teachers Program with Young Minds in Motion – For Seniors,https://youngmindsinmotion.com/careers/,FINE,link,extracted_new_stuyvesant_opportunities.json
2025 NYC HERricane Summer Session,https://www.nyc.gov/site/em/about/herricane-nyc-program.page,FINE,link,extracted_new_stuyvesant_opportunities.json
Public Advocate Candidate Internship,https://www.jeniferforny.com/,FINE,link,extracted_new_stuyvesant_opportunities.json
Teen Service Corps,https://findyoursummer.org/node/2084?Interest=60&Setting=21,FINE,link,extracted_new_stuyvesant_opportunities.json
Deadline Approaching: Summer Teen Art Classes at MoMA,https://www.google.com/search?q=Deadline%20Approaching%3A%20Summer%20Teen%20Art%20Classes%20at%20MoMA,FINE,link,extracted_new_stuyvesant_opportunities.json
NewMu Teen Fellowship at the New Museum of Contemporary Arts,https://www.newmuseum.org/learn/for-teens/,FINE,link,extracted_new_stuyvesant_opportunities.json
Introduction to Architecture Online: Foundation Studies and Portfolio,https://www.google.com/search?q=Introduction%20to%20Architecture%20Online%3A%20Foundation%20Studies%20and%20Portfolio,FINE,link,extracted_new_stuyvesant_opportunities.json
Columbia Silent Spring Summer Institute,https://www.google.com/search?q=Columbia%20Silent%20Spring%20Summer%20Institute,FINE,link,extracted_new_stuyvesant_opportunities.json
Deadline Approaching: Aviation and Aeronautics Academy @ York College,https://www.york.cuny.edu/aviation-and-aeronautics-academy,FINE,link,extracted_new_stuyvesant_opportunities.json
Vineyard App Camp,https://www.vineyardappcamp.com/programs,FINE,link,extracted_new_stuyvesant_opportunities.json
College Passport at University Settlement: Intro to Calculus,https://forms.gle/aq6jWNgj58ABU9Ff9,FINE,link,extracted_new_stuyvesant_opportunities.json
MehtA+ AI/Machine Learning Research Bootcamp,https://mehtaplustutoring.com/ai-ml-research-bootcamp/,FINE,link,extracted_new_stuyvesant_opportunities.json
"DigiPen Academy Virtual in Game Design, Programming, & Music",https://www.teenlife.com/l/summer/digipen-academy-pre-college-summer-,FINE,link,extracted_new_stuyvesant_opportunities.json
Summer Shakespeare Theater Program,https://stellaadler.com/arts-justice/summer-shakespeare-program/,FINE,link,extracted_new_stuyvesant_opportunities.json
New York Theater Workshop Mind the Gap,https://www.nytw.org/education/mind-the-gap/,FINE,link,extracted_new_stuyvesant_opportunities.json
The Stuck at the Prom Contest,https://www.duckbrand.com/stuck-at-prom/faqs,FINE,link,extracted_new_stuyvesant_opportunities.json
Bank of Hope - Hope Scholarship Foundation,https://www.bankofhope.com/hope-scholarship,FINE,link,extracted_new_stuyvesant_opportunities.json
Pasta Rose Scholarship,https://www.pastalouise.com/pasta-rose-scholarship/,FINE,link,extracted_new_stuyvesant_opportunities.json
Deadline Approaching: Teen Night: Cosmic Cowboy,https://www.google.com/search?q=Deadline%20Approaching%3A%20Teen%20Night%3A%20Cosmic%20Cowboy,FINE,link,extracted_new_stuyvesant_opportunities.json
Event Approaching: Arts Connection Pizza and a Movie Night (PAAM),https://teens.artsconnection.org/paam/,FINE,link,extracted_new_stuyvesant_opportunities.json
Columbia University Academic Year Weekend Program,https://precollege.sps.columbia.edu/highschool/academic-year-immersion,FINE,link,extracted_new_stuyvesant_opportunities.json
"For a list of Fall 2025 College Now programs at campuses around the city,",https://docs.google.com/document/d/1uhOZKsNC2SX9s3b7WCcZUquZ6rJZm8SCtWzoYmtjMQ4/,FINE,link,extracted_new_stuyvesant_opportunities.json
Tomorrow’s Business Leaders Summer Program,http://www.tomorrowsbusinessleaders.org/tbl-program,FINE,link,extracted_new_stuyvesant_opportunities.json
Jane Street INSIGHT Business Program,https://www.janestreet.com/join-jane-street/programs-and-events/insight/,FINE,link,extracted_new_stuyvesant_opportunities.json
Study Buddies Connect Summer Volunteering,https://forms.office.com/Pages/ResponsePage.aspx?id=NxL4szKUu0yeqfCGYIs5xLqgAnMOJBJK,FINE,link,extracted_new_stuyvesant_opportunities.json
GeneraBridge Volunteering Opportunity,https://generabridge.wixsite.com/generabridge/,FINE,link,extracted_new_stuyvesant_opportunities.json
Windows on Williams (WOW): Visit to Williams College,https://www.williams.edu/admission-aid/wow/,FINE,link,extracted_new_stuyvesant_opportunities.json
Priority Deadline Approaching:,https://apexforyouth.org/nvmp/,FINE,link,extracted_new_stuyvesant_opportunities.json
Yale Undergraduate Moot Court 2025 Summer Legal Scholars Program,https://www.yalemootcourt.org/summer-program-2024,FINE,link,extracted_new_stuyvesant_opportunities.json
NYC Youth Food Advocates,https://www.foodadvocates.org/youth-leadership,FINE,link,extracted_new_stuyvesant_opportunities.json
City Council Candidate Internship,https://forms.gle/oH2LaXR2SY6GZKcLA.,FINE,link,extracted_new_stuyvesant_opportunities.json
Summer Arts Dorill Program,https://www.researchnycalumni.org/files/download/15ed06c78ba5f9c,FINE,link,extracted_new_stuyvesant_opportunities.json
School of Visual Arts Pre-College Program,https://sva.edu/academics/pre-college/grades-9-12,FINE,link,extracted_new_stuyvesant_opportunities.json
Event Approaching: Metropolitan Museum: Teens Take the Met!,https://engage.metmuseum.org/events/education/celebrations/festivals/fy25/celebrate-the-new-michael-c-,FINE,link,extracted_new_stuyvesant_opportunities.json
Deadline Approaching: UCLA Game Lab High School Summer Institute,https://summer.ucla.edu/program/game-lab-summer-institute/,FINE,link,extracted_new_stuyvesant_opportunities.json
Girls Who Code Summer Immersion Program Waitlist,https://girlswhocodesm.smapply.io/,FINE,link,extracted_new_stuyvesant_opportunities.json
Bronx Health Prospects 2025-2026 Medical Program,https://www.google.com/search?q=Bronx%20Health%20Prospects%202025-2026%20Medical%20Program,FINE,link,extracted_new_stuyvesant_opportunities.json
Deadline Approaching: Behind the Curtain: Technical & Design Careers,https://fs22.formsite.com/nycc/uafg5cokbb/index,FINE,link,extracted_new_stuyvesant_opportunities.json
Naval Horizons Essay Contest,https://www.navalhorizons.us/,FINE,link,extracted_new_stuyvesant_opportunities.json
Breakthrough Junior Challenge Video Contest,https://breakthroughjuniorchallenge.org/challenge,FINE,link,extracted_new_stuyvesant_opportunities.json
Young Artists and Writers Summer Workshops (YAWP),https://www.stonybrook.edu/commcms/lichtenstein-center/community-,FINE,link,extracted_new_stuyvesant_opportunities.json
Naval Horizons Essay Contest,https://www.navalhorizons.us/,FINE,link,extracted_new_stuyvesant_opportunities.json
Breakthrough Junior Challenge Video Contest,https://breakthroughjuniorchallenge.org/challenge,FINE,link,extracted_new_stuyvesant_opportunities.json
Transportation YOU High School Scholarship,https://www.wtsinternational.org/chapters/greater-new-york/scholarships,FINE,link,extracted_new_stuyvesant_opportunities.json
Event Approaching: Brooklyn Community Board 9 Youth Job Fair,https://www.google.com/search?q=Event%20Approaching%3A%20Brooklyn%20Community%20Board%209%20Youth%20Job%20Fair,FINE,link,extracted_new_stuyvesant_opportunities.json
Event Approaching: Let Me Finish! Girls Write Now Voices of Comedy,https://girlswritenow.org/event/june8-special-event/,FINE,link,extracted_new_stuyvesant_opportunities.json
Girls Write Now Salon Series - Writing the Places That Save Us,https://girlswritenow.org/event/june20salon/,FINE,link,extracted_new_stuyvesant_opportunities.json
NYPL Anti Prom Event,https://www.eventbrite.com/e/manhattan-anti-prom-tickets-,FINE,link,extracted_new_stuyvesant_opportunities.json
Planet Fitness High School Summer Pass,https://www.planetfitness.com/summerpass,FINE,link,extracted_new_stuyvesant_opportunities.json
Program Dates Approaching: Vogue Summer School,https://www.voguesummerschool.com/,FINE,link,extracted_new_stuyvesant_opportunities.json
Program Dates Approaching:,https://nytedu.com/pre-college/summer-academy/,FINE,link,extracted_new_stuyvesant_opportunities.json
LVC Summer One-Week Actuarial Science Camp,https://www.lvc.edu/about/camps-community-programming/actuarial-science-camp/,FINE,link,extracted_new_stuyvesant_opportunities.json
Deadline Approaching: Jane Street WISE Program,https://www.janestreet.com/join-jane-street/programs-and-events/wise/,FINE,link,extracted_new_stuyvesant_opportunities.json
The Knowledge Society (TKS) Innovation Program,https://www.tks.world/,FINE,link,extracted_new_stuyvesant_opportunities.json
Smarts4Hearts,https://www.smarts4heart.com/about-1,FINE,link,extracted_new_stuyvesant_opportunities.json
Deadline Approaching: Senior Summer Success Camp,https://www.google.com/search?q=Deadline%20Approaching%3A%20Senior%20Summer%20Success%20Camp,FINE,link,extracted_new_stuyvesant_opportunities.json
RNH College Directions Summer Bridge Program,http://docs.google.com/forms/d/e/1FAIpQLSfMDxAjgC656AC0s0ku6dJ80ExFt3SzehFK9v-,FINE,link,extracted_new_stuyvesant_opportunities.json
Harvey Mudd College’s Fall FAST Fly-In Program,https://www.hmc.edu/admission/fast/,FINE,link,extracted_new_stuyvesant_opportunities.json
University of Massachusetts/Amherst College Prep Workshops,https://www.umass.edu/uww/programs/pre-college/workshops/,FINE,link,extracted_new_stuyvesant_opportunities.json
Student Historian Internship 2025-2026 Program,https://www.nyhistory.org/education/student-historian-internship-program,FINE,link,extracted_new_stuyvesant_opportunities.json
Deadline Approaching: New York Film Academy Summer Camps,https://program.nyfa.edu/yp,FINE,link,extracted_new_stuyvesant_opportunities.json
Summer Sports Instructional Programs,https://cityparksfoundation.org/play/,FINE,link,extracted_new_stuyvesant_opportunities.json
The New York Academy of Sciences Junior Academy,https://gsa.smapply.io/prog/student_programs_/,FINE,link,extracted_new_stuyvesant_opportunities.json
SUNY Purchase Summer Tech Camp,https://www.summertech.net/summertech/courses/,FINE,link,extracted_new_stuyvesant_opportunities.json
LVC Summer One-Week Actuarial Science Camp,https://www.lvc.edu/about/camps-community-programming/actuarial-science-camp/,FINE,link,extracted_new_stuyvesant_opportunities.json
Hack Club Athena Award,https://athena.hackclub.com/,FINE,link,extracted_new_stuyvesant_opportunities.json
First Session Approaching:,https://www.inspiritai.com/liveonline,FINE,link,extracted_new_stuyvesant_opportunities.json
Cosmetic Science and Formulation Design Summer Camp,https://www.utoledo.edu/pharmacy/camp/coscicamp/,FINE,link,extracted_new_stuyvesant_opportunities.json
Program Dates Approaching:,https://nytedu.com/pre-college/summer-academy/,FINE,link,extracted_new_stuyvesant_opportunities.json
Event Approaching: Let Me Finish! Girls Write Now Voices of Comedy,https://girlswritenow.org/event/june8-special-event/,FINE,link,extracted_new_stuyvesant_opportunities.json
Girls Write Now Salon Series - Writing the Places That Save Us,https://girlswritenow.org/event/june20salon/,FINE,link,extracted_new_stuyvesant_opportunities.json
Final Education PSA Scholarship,https://www.highriselegalfunding.com/scholarship/,FINE,link,extracted_new_stuyvesant_opportunities.json
Event Approaching: Girls Write Now One Letter 4 All Workshop Series,https://www.google.com/search?q=Event%20Approaching%3A%20Girls%20Write%20Now%20One%20Letter%204%20All%20Workshop%20Series,FINE,link,extracted_new_stuyvesant_opportunities.json
NYPL Anti Prom Event,https://www.nypl.org/events/programs/2024/06/21/manhattan-anti-prom-2024,FINE,link,extracted_new_stuyvesant_opportunities.json
College Now Fall Program at City College,https://www.ccny.cuny.edu/collegenow/application-process,FINE,link,extracted_new_stuyvesant_opportunities.json
Student Historian Internship 2024-2025 Program,https://www.nyhistory.org/education/student-historian-internship-program,FINE,link,extracted_new_stuyvesant_opportunities.json
Fusion Academy,http://www.fusionacademy.com/summer-classes-for-credit/,FINE,link,extracted_new_stuyvesant_opportunities.json
Khan’s Tutorial Tutoring Jobs,https://khanstutorial.com/careers/,FINE,link,extracted_new_stuyvesant_opportunities.json
The New York Public Interest Research Group (NYPIRG) Climate,https://www.nypirg.org/outreach/,FINE,link,extracted_new_stuyvesant_opportunities.json
Hofstra University PreCollegiate Career Discovery Program,https://www.google.com/search?q=Hofstra%20University%20PreCollegiate%20Career%20Discovery%20Program,FINE,link,extracted_new_stuyvesant_opportunities.json
Deadline Approaching:,https://drive.google.com/file/d/1NcFjKtFNS69SvLvDiNbpshgC0PrF6iV_/view?usp=sharing,FINE,link,extracted_new_stuyvesant_opportunities.json
Volunteering at Maimonides Medical Center,https://maimo.org/careers-and-volunteers/volunteer/,FINE,link,extracted_new_stuyvesant_opportunities.json
Rescuing Leftover Cuisine Volunteering Opportunity,https://www.rescuingleftovercuisine.org/volunteer,FINE,link,extracted_new_stuyvesant_opportunities.json
Interns for SHSAT Prep Course for female under-represented middle,http://heliconinc.org,FINE,link,extracted_new_stuyvesant_opportunities.json
Speech & Debate Coaching for Younger Students,https://www.aafe.org/volunteer,FINE,link,extracted_new_stuyvesant_opportunities.json
Matriculate High School Fellows,https://matriculate.org/high-school-fellows-application/,FINE,link,extracted_new_stuyvesant_opportunities.json
Apex for Youth College Access Program,https://apexforyouth.org/,FINE,link,extracted_new_stuyvesant_opportunities.json
University of Massachusetts/Amherst College Prep Workshops,https://www.umass.edu/uww/programs/pre-college/workshops/,FINE,link,extracted_new_stuyvesant_opportunities.json
Repainting Our Narratives Community Summer Program,https://www.google.com/search?q=Repainting%20Our%20Narratives%20Community%20Summer%20Program,FINE,link,extracted_new_stuyvesant_opportunities.json
Event Approaching: GuggTeens Sketching Sessions,https://www.guggenheim.org/event/guggteens-sketching-sessions/2024-06-09,FINE,link,extracted_new_stuyvesant_opportunities.json
GuggTeens Sustainable Studio,https://www.guggenheim.org/event/guggteens-sustainable-studio,FINE,link,extracted_new_stuyvesant_opportunities.json
NYC H2O,http://www.nych2o.org/,FINE,link,extracted_new_stuyvesant_opportunities.json
The New York Academy of Sciences Junior Academy,https://gsa.smapply.io/prog/student_programs_/,FINE,link,extracted_new_stuyvesant_opportunities.json
Drexel University Digital Development Camp,https://drexel.edu/cci/student-experience/summer-programs/,FINE,link,extracted_new_stuyvesant_opportunities.json
SUNY Purchase Summer Tech Camp,https://www.summertech.net/summertech/courses/,FINE,link,extracted_new_stuyvesant_opportunities.json
Youth Drone Camps,https://www.dronesined.com/camps,FINE,link,extracted_new_stuyvesant_opportunities.json
Event Approaching:,https://girlswritenow.org/event/one-letter-4-all/,FINE,link,extracted_new_stuyvesant_opportunities.json
Usdan Summer Camp Programs,https://www.usdan.org/our-program/dates-and-rates,FINE,link,extracted_new_stuyvesant_opportunities.json
Deadline Approaching:,https://www.bellvoices.org/summer,FINE,link,extracted_new_stuyvesant_opportunities.json
Event Approaching: Saturday Science: Fish Migration Day,https://riversideparknyc.org/event/world-fish-migration-day-3/,FINE,link,extracted_new_stuyvesant_opportunities.json
Event Approaching: Saturday Science: Manhattanville Community Day,https://www.eventbrite.com/e/saturday-science-manhattanville-community-day-tickets-,FINE,link,extracted_new_stuyvesant_opportunities.json
City Tech Bridging the Gap (BTG)/ STEP Program,https://www.citytech.cuny.edu/btg-step/,FINE,link,extracted_new_stuyvesant_opportunities.json
Hudson Valley Community College Summer Classes,https://www.google.com/search?q=Hudson%20Valley%20Community%20College%20Summer%20Classes,FINE,link,extracted_new_stuyvesant_opportunities.json
Fusion Academy,http://www.fusionacademy.com/summer-classes-for-credit/,FINE,link,extracted_new_stuyvesant_opportunities.json
The New York Public Interest Research Group (NYPIRG) Climate,https://www.nypirg.org/outreach/,FINE,link,extracted_new_stuyvesant_opportunities.json
Hofstra University PreCollegiate Career Discovery Program,https://www.google.com/search?q=Hofstra%20University%20PreCollegiate%20Career%20Discovery%20Program,FINE,link,extracted_new_stuyvesant_opportunities.json
InvestIn Career Education Programs,https://investin.org/collections/our-,FINE,link,extracted_new_stuyvesant_opportunities.json
West Side Campaign Against Hunger Volunteering,https://www.wscah.org/volunteer/,FINE,link,extracted_new_stuyvesant_opportunities.json
FXB Climate Advocates Summer Program,https://www.fxbclimateadvocates.org/,FINE,link,extracted_new_stuyvesant_opportunities.json
Keith Power for Manhattan Borough President Fellowship Program,https://www.google.com/search?q=Keith%20Power%20for%20Manhattan%20Borough%20President%20Fellowship%20Program,FINE,link,extracted_new_stuyvesant_opportunities.json
Alvin Bragg for Manhattan District Attorney Campaign Internship,https://www.google.com/search?q=Alvin%20Bragg%20for%20Manhattan%20District%20Attorney%20Campaign%20Internship,FINE,link,extracted_new_stuyvesant_opportunities.json
The Putney School Summer Arts Program,https://www.putneyschool.org/summer/,FINE,link,extracted_new_stuyvesant_opportunities.json
FXB Climate Advocates Summer Program,https://www.fxbclimateadvocates.org/,FINE,link,extracted_new_stuyvesant_opportunities.json
Drexel University Digital Development Camp,https://drexel.edu/cci/student-experience/summer-programs/,FINE,link,extracted_new_stuyvesant_opportunities.json
Preludes Summer Teen Musical Theater Intensive,https://fs22.formsite.com/nycc/r9g0xfcwyz/index,FINE,link,extracted_new_stuyvesant_opportunities.json
Usdan Summer Camp Programs,https://www.usdan.org/our-program/dates-and-rates,FINE,link,extracted_new_stuyvesant_opportunities.json
Queens Public Library Intro to Podcasting for Teens,https://www.queenslibrary.org/calendar/intro-to-podcasting-for-teens/013427-0325,FINE,link,extracted_new_stuyvesant_opportunities.json
Pioneer Academics 4th Annual Co-Curricular Summit,https://www.google.com/search?q=Pioneer%20Academics%204th%20Annual%20Co-Curricular%20Summit,FINE,link,extracted_new_stuyvesant_opportunities.json
Bike New York Summer Program,https://www.bike.nyc/education/programs/summer-programs/,FINE,link,extracted_new_stuyvesant_opportunities.json
World Series of Innovation Entrepreneurial Challenge,https://innovation.nfte.com/how-to-,FINE,link,extracted_new_stuyvesant_opportunities.json
Mapt Content Development Internship,https://docs.google.com/forms/d/e/1FAIpQLSeOIOis6O_niGSJKDO1zbvIdGjyATcrdRsosY,FINE,link,extracted_new_stuyvesant_opportunities.json
Deadline Approaching:,https://form.jotform.com/241476651734158,FINE,link,extracted_new_stuyvesant_opportunities.json
Camp College,https://www.nysacac.org/camp-college,FINE,link,extracted_new_stuyvesant_opportunities.json
Mandatory Information Sessions Approaching: College Explorers Program,https://drive.google.com/file/d/11hitH7iSvpWWs56UR2LbwS84ZoEukM64/view?usp=sharing,FINE,link,extracted_new_stuyvesant_opportunities.json
Deadline Approaching:,https://tinyurl.com/fhaa-teen-leadership,FINE,link,extracted_new_stuyvesant_opportunities.json
Debate League Summer Camp,https://www.brooklyndebateleague.org/summer-camp,FINE,link,extracted_new_stuyvesant_opportunities.json
Queens Public Library Intro to Podcasting for Teens,https://www.queenslibrary.org/calendar/intro-to-podcasting-for-teens/013427-,FINE,link,extracted_new_stuyvesant_opportunities.json
Rooted in the City Internship,https://risingeartheducation.org/rooted-in-the-city,FINE,link,extracted_new_stuyvesant_opportunities.json
Pioneer Academics 4th Annual Co-Curricular Summit,https://www.google.com/search?q=Pioneer%20Academics%204th%20Annual%20Co-Curricular%20Summit,FINE,link,extracted_new_stuyvesant_opportunities.json
Deadline Approaching: Lucid AI Academy Application,https://www.lucid-education.com/innovators#faqs,FINE,link,extracted_new_stuyvesant_opportunities.json
Cyber-AI Investigation Camp,https://spprep.org/2025/05/02/cyber-ai-investigation-camp-at-u-scranton/,FINE,link,extracted_new_stuyvesant_opportunities.json
Program Date Approaching:,https://www.mircore.org/2025-summer-camp/,FINE,link,extracted_new_stuyvesant_opportunities.json
Deadline Approaching:,https://www.queenslibrary.org/calendar/intro-to-podcasting-for-teens/013427-,FINE,link,extracted_new_stuyvesant_opportunities.json
World Series of Innovation Entrepreneurial Challenge,https://innovation.nfte.com/how-to-,FINE,link,extracted_new_stuyvesant_opportunities.json
Ronald V. Dellums Memorial SMART Scholarship,https://www.smartscholarship.org/smart?id=kb_article&sys_id=0383c5d6db2a03006b,FINE,link,extracted_new_stuyvesant_opportunities.json
Coursera Free Online Courses,https://dol.ny.gov/online-learning-coursera,FINE,link,extracted_new_stuyvesant_opportunities.json
Fordham University Real Estate Institute,https://www.google.com/search?q=Fordham%20University%20Real%20Estate%20Institute,FINE,link,extracted_new_stuyvesant_opportunities.json
Salesforce Resume Review and Speed Networking Sessions,https://forms.gle/TB7Kjd7XD4MbfDyi9,FINE,link,extracted_new_stuyvesant_opportunities.json
Endless Frontiers Lab Youth Ambassador Program,https://endlessfrontierlabs.com/,FINE,link,extracted_new_stuyvesant_opportunities.json
World Series of Innovation Entrepreneurial Challenge,https://www.google.com/search?q=World%20Series%20of%20Innovation%20Entrepreneurial%20Challenge,FINE,link,extracted_new_stuyvesant_opportunities.json
VISIONS’ Intergenerational Program Volunteer Service,https://docs.google.com/forms/d/e/1FAIpQLSfcfehk1qzxV82-,FINE,link,extracted_new_stuyvesant_opportunities.json
West Side Campaign Against Hunger Volunteering,https://www.wscah.org/volunteer/,FINE,link,extracted_new_stuyvesant_opportunities.json
Volunteer for MoMath 2024 NYC Math Festival,https://momath.org/mathfestival/,FINE,link,extracted_new_stuyvesant_opportunities.json
Camp Invention Leadership Intern Program,https://www.invent.org/programs/leadership-intern,FINE,link,extracted_new_stuyvesant_opportunities.json
Help For Autistic and Disabled Children,https://forms.gle/RNb5jjFTumhNd7vK8,FINE,link,extracted_new_stuyvesant_opportunities.json
Visiting Neighbors Volunteer Program,https://www.visitingneighbors.org/volunteer/get-involved,FINE,link,extracted_new_stuyvesant_opportunities.json
New Group Theater: College Writing,https://thenewgroup.org/my-story/,FINE,link,extracted_new_stuyvesant_opportunities.json
Chinatown Youth Initiatives Summer Leadership Institute,https://www.cyinyc.org/sli,FINE,link,extracted_new_stuyvesant_opportunities.json
Camp Invention Leadership Intern Program,https://www.invent.org/programs/leadership-intern,FINE,link,extracted_new_stuyvesant_opportunities.json
The Garibaldi-Meucci Museum Summer Art Classes,https://www.garibaldimeuccimuseum.com/product-page/summer-art-classes-,FINE,link,extracted_new_stuyvesant_opportunities.json
AI Programming Bootcamps & Research Project Mentorship,https://www.scifair.tech/highschool,FINE,link,extracted_new_stuyvesant_opportunities.json
Program Start Date Approaching:,https://steinhardt.nyu.edu/create/high-school-summer-program,FINE,link,extracted_new_stuyvesant_opportunities.json
Science and Engineering Apprenticeship Program (SEAP),https://www.navalsteminterns.us/seap/,FINE,link,extracted_new_stuyvesant_opportunities.json
Dates Approaching:,https://tryengineeringinstitute.ieee.org/engineering-camp,FINE,link,extracted_new_stuyvesant_opportunities.json
Cyber-AI Investigation Camp,https://www.google.com/search?q=Cyber-AI%20Investigation%20Camp,FINE,link,extracted_new_stuyvesant_opportunities.json
High School Terminal Coding Challenge,https://terminal.c1games.com/highschool_2024,FINE,link,extracted_new_stuyvesant_opportunities.json
Penguin Coding School Free Trials,https://penguincodingschool.com/free-trial-python-signup,FINE,link,extracted_new_stuyvesant_opportunities.json
Summer at SEM: Creative Arts Programs,https://summeratsem.org/creative-arts-programs/,FINE,link,extracted_new_stuyvesant_opportunities.json
New Group Theater College Writing,https://thenewgroup.org/my-story/,FINE,link,extracted_new_stuyvesant_opportunities.json
World Series of Innovation Entrepreneurial Challenge,https://innovation.nfte.com/how-to-,FINE,link,extracted_new_stuyvesant_opportunities.json
Ronald V. Dellums Memorial SMART Scholarship,https://www.google.com/search?q=Ronald%20V.%20Dellums%20Memorial%20SMART%20Scholarship,FINE,link,extracted_new_stuyvesant_opportunities.json
Event Approaching: Columbia STEM QUEST Free Event,https://www.google.com/search?q=Event%20Approaching%3A%20Columbia%20STEM%20QUEST%20Free%20Event,FINE,link,extracted_new_stuyvesant_opportunities.json
Event Approaching:,https://girlswritenow.org/event/june22-lead-special-event/,FINE,link,extracted_new_stuyvesant_opportunities.json
"Stonybrook University - Japanese Pop Culture: A Window into Society,",https://www.stonybrook.edu/commcms/summer/,FINE,link,extracted_new_stuyvesant_opportunities.json
The Science of Well-Being for Teens Course @ Yale University,https://www.coursera.org/learn/the-science-of-well-being-for-teens,FINE,link,extracted_new_stuyvesant_opportunities.json
Wharton Global High School Investment Competition,https://globalyouth.wharton.upenn.edu/investment-competition/about/,FINE,link,extracted_new_stuyvesant_opportunities.json
South Street Seaport Museum Volunteering,https://southstreetseaportmuseum.org/volunteer/,FINE,link,extracted_new_stuyvesant_opportunities.json
Harvey Mudd College’s Fall FAST Fly-In Program,https://www.hmc.edu/admission/fast/,FINE,link,extracted_new_stuyvesant_opportunities.json
University of Massachusetts/Amherst College Prep Workshops,https://www.umass.edu/uww/programs/pre-college/workshops/,FINE,link,extracted_new_stuyvesant_opportunities.json
The Voice of Democracy Audio-Essay Contest,https://www.vfw.org/community/youth-and-education/youth-scholarships,FINE,link,extracted_new_stuyvesant_opportunities.json
Parsons Summer Academy,https://cpe.newschool.edu/youth-and-pre-college/parsons-summer-academy/,FINE,link,extracted_new_stuyvesant_opportunities.json
Discover Your City with Culture Pass,https://www.culturepass.nyc/,FINE,link,extracted_new_stuyvesant_opportunities.json
Hudson River Park Science Leadership Program: Fall Term,https://docs.google.com/forms/d/1YE4gNSoHdPlvyho3d8F1ulZ3iuedUWLPNk,FINE,link,extracted_new_stuyvesant_opportunities.json
Event Approaching: Columbia STEM QUEST Free Event,https://www.vagelos.columbia.edu/education/academic-programs/educational-,FINE,link,extracted_new_stuyvesant_opportunities.json
Clear Direction STEM Mentoring Program,https://docs.google.com/forms/d/e/1FAIpQLSfFZa4VpFUuGDLyThKOTpYWv1hIL0,FINE,link,extracted_new_stuyvesant_opportunities.json
Hudson River Park Science Leadership Program: Fall Term,https://docs.google.com/forms/d/1YE4gNSoHdPlvyho3d8F1ulZ3iuedUWLPNk,FINE,link,extracted_new_stuyvesant_opportunities.json
Congressional App Challenge 2025,https://www.congressionalappchallenge.us/students/student-registration/,FINE,link,extracted_new_stuyvesant_opportunities.json
Youth Space Organization:,https://docs.google.com/document/d/18o2t8qHQL_QFEmgfLRCnOQERt_AeL5AAp84I5v,FINE,link,extracted_new_stuyvesant_opportunities.json
Capital One Coders Program,https://docs.google.com/forms/d/e/1FAIpQLSd9Bv6b-KNrWnMatzQ-,FINE,link,extracted_new_stuyvesant_opportunities.json
Program Dates Approaching:,https://precollege.sps.columbia.edu/columbia-scholastic-press-association/cspa-,FINE,link,extracted_new_stuyvesant_opportunities.json
Youth Onstage!,https://allstars.org/our-work/#programs,FINE,link,extracted_new_stuyvesant_opportunities.json
Suffolk University Filmmaking Summer Program,https://www.suffolk.edu/cas/degrees-programs/communication-journalism-and-,FINE,link,extracted_new_stuyvesant_opportunities.json
Gotham Writers' I'm Obsessed Contest,https://v2.writingclasses.com/contests/im-obsessed,FINE,link,extracted_new_stuyvesant_opportunities.json
Wharton Global High School Investment Competition,https://globalyouth.wharton.upenn.edu/investment-competition/about/,FINE,link,extracted_new_stuyvesant_opportunities.json
Congressional App Challenge 2025,https://www.congressionalappchallenge.us/students/student-registration/,FINE,link,extracted_new_stuyvesant_opportunities.json
The Voice of Democracy Audio-Essay Contest,https://www.vfw.org/community/youth-and-education/youth-scholarships,FINE,link,extracted_new_stuyvesant_opportunities.json
Luna Hackathon,https://luna.hackclub.com/,FINE,link,extracted_new_stuyvesant_opportunities.json
Macaulay Honors College Events,https://macaulay.cuny.edu/event-category/admissions-events/,FINE,link,extracted_new_stuyvesant_opportunities.json
Virtual NACAC National College Fairs,https://www.nacacattend.org/fairs#w_32999062_tab_2,FINE,link,extracted_new_stuyvesant_opportunities.json
Open House New York (OHNY) Weekend,https://ohny.org/weekend/,FINE,link,extracted_new_stuyvesant_opportunities.json
Columbia University Spring Academic Year Weekend Remote Courses,https://precollege.sps.columbia.edu/highschool/academic-year-,FINE,link,extracted_new_stuyvesant_opportunities.json
Harvard Undergraduate Women in Business Oriented Leadership,https://www.wib-bold.com/home,FINE,link,extracted_new_stuyvesant_opportunities.json
Young Founders Lab Startup Bootcamp,https://www.google.com/search?q=Young%20Founders%20Lab%20Startup%20Bootcamp,FINE,link,extracted_new_stuyvesant_opportunities.json
Robert Zur Company Fashion Internship,https://intern.robertzur.com/,FINE,link,extracted_new_stuyvesant_opportunities.json
St. Jude Leadership Volunteer Opportunity,https://www.stjude.org/get-involved/school-fundraising-ideas/high-,FINE,link,extracted_new_stuyvesant_opportunities.json
Events Approaching : CACNY Senior Series Program,https://www.google.com/search?q=Events%20Approaching%20%3A%20CACNY%20Senior%20Series%20Program,FINE,link,extracted_new_stuyvesant_opportunities.json
