title,url,field,source_file,possibly_broken
UCLA Global Medical Brigades Science and Medicine Competition,https://www.algoed.co/competitions/ucla-global-medical-brigades-science-medicine-,link,extracted_new_stuyvesant_opportunities.json,NO
DNA Learning Center In-Person Spring Break Day Camps,https://summercamps.dnalc.org/,link,extracted_new_stuyvesant_opportunities.json,NO
Manhattan Medical Immersion Camp,https://manhattanmedicalcadavercamp.com/,link,extracted_new_stuyvesant_opportunities.json,NO
DNA Learning Center In-Person & Virtual Summer Day Camps,https://summercamps.dnalc.org/dnalc-nyc/,link,extracted_new_stuyvesant_opportunities.json,NO
Rosetta Institute of Biomedical Research Workshops,https://www.rosettainstitute.org/,link,extracted_new_stuyvesant_opportunities.json,NO
Deadline Approaching :,https://www.jcu.edu/academics/english/undergraduate/special-,link,extracted_new_stuyvesant_opportunities.json,NO
Hearst High School Media Internship,https://paleycenter.bamboohr.com/careers/168,link,extracted_new_stuyvesant_opportunities.json,NO
Deadline Approaching:,https://www.apollotheater.org/education/technical-internship,link,extracted_new_stuyvesant_opportunities.json,NO
Think for Yourself Essay Contest,https://letgrow.org/program/think-for-yourself-scholarship-2/,link,extracted_new_stuyvesant_opportunities.json,NO
Fighting Words Poetry Contest,https://pulitzercenter.org/builder/lesson/fighting-words-poetry-response-current-events-,link,extracted_new_stuyvesant_opportunities.json,NO
Oyate Group Brandon Hendricks Scholarship,https://www.surveymonkey.com/r/5QL6VZP,link,extracted_new_stuyvesant_opportunities.json,NO
Design Career Fair,https://www.cooperhewitt.org/event/design-career-fair-04-01-2025/,link,extracted_new_stuyvesant_opportunities.json,NO
Event Approaching:,https://momath.org/most/march/#lora,link,extracted_new_stuyvesant_opportunities.json,NO
Cornell Splash Event,https://cornell.learningu.org/,link,extracted_new_stuyvesant_opportunities.json,NO
First Deadline Approaching:,https://www.fordham.edu/summer-session/pre-college-programs/summer-,link,extracted_new_stuyvesant_opportunities.json,NO
The New York Institute of Technology Summer Sessions,https://www.nyit.edu/student_resources/summer_sessions,link,extracted_new_stuyvesant_opportunities.json,NO
Hofstra University PreCollegiate Career Discovery Program,https://www.hofstra.edu/academics/ce/ce_pre_collegiate_classes_long_island_courses.,link,extracted_new_stuyvesant_opportunities.json,NO
University of Massachusetts/Amherst College Prep Workshops,https://www.umass.edu/uww/programs/pre-college/workshops/,link,extracted_new_stuyvesant_opportunities.json,NO
Accounting/Accelerated Career Awareness Program (ACAP),https://nabainc.org/acap/,link,extracted_new_stuyvesant_opportunities.json,NO
Consult for Impact Leadership Development Program,https://airtable.com/app3yp596CDaJxCxq/shrK4vEwj9gn2jpvJ,link,extracted_new_stuyvesant_opportunities.json,NO
Student Election Day Poll Worker Jobs:,https://studentpollworker.vote.nyc/,link,extracted_new_stuyvesant_opportunities.json,NO
Deadline Approaching: Summer Meals Program Paid Apprentice Program,https://www.google.com/search?q=Deadline%20Approaching%3A%20Summer%20Meals%20Program%20Paid%20Apprentice%20Program,link,extracted_new_stuyvesant_opportunities.json,NO
List of Summer Camp Jobs (Day and Sleep-Away Camps),https://docs.google.com/document/d/1LPXAF4sJHcRecDymtwfrEXO8fces7n-,link,extracted_new_stuyvesant_opportunities.json,NO
Foundation for Teaching Economics Programs,https://fte.org/students/economics-for-leaders-program/,link,extracted_new_stuyvesant_opportunities.json,NO
Hudson Lab Ventures Summer Innovation Programs,https://hudsonlabventures.com/programs,link,extracted_new_stuyvesant_opportunities.json,NO
9/11 Museum Volunteers,https://www.911memorial.org/support/volunteer,link,extracted_new_stuyvesant_opportunities.json,NO
DOROT’s Summer Teen Internships,https://www.dorotusa.org/volunteer/high-school-college-internships/summer-,link,extracted_new_stuyvesant_opportunities.json,NO
NYU College Access Leadership Institute,https://www.nyu.edu/admissions/high-school-and-middle-school-,link,extracted_new_stuyvesant_opportunities.json,NO
Futures Forge Skills for Success Program,https://www.futuresforge.org/summer,link,extracted_new_stuyvesant_opportunities.json,NO
American Legion Boys' State Summer Program,https://nylegion.net/boys-state/,link,extracted_new_stuyvesant_opportunities.json,NO
World Historian Student Essay Competition,https://www.thewha.org/wha-awards/world-historian-student-essay-,link,extracted_new_stuyvesant_opportunities.json,NO
Deadline Approaching: Arts Connection Student Art Program (SAP),https://www.google.com/search?q=Deadline%20Approaching%3A%20Arts%20Connection%20Student%20Art%20Program%20(SAP),link,extracted_new_stuyvesant_opportunities.json,NO
Folk Art Youth Art Connection Program,https://folkartmuseum.org/resources/youth-art-connection/,link,extracted_new_stuyvesant_opportunities.json,NO
New York Road Runners Run for the Future Program,https://www.nyrr.org/youth/youth-initiatives/nyrr-run-for-the-future,link,extracted_new_stuyvesant_opportunities.json,NO
CREST/HIRES Summer Internship,https://crest.cuny.edu/hires/apply-now/,link,extracted_new_stuyvesant_opportunities.json,NO
Rose Hulman Institute of Technology Summer STEM Programs,https://www.rose-hulman.edu/admissions-and-aid/early-planning/rose-,link,extracted_new_stuyvesant_opportunities.json,NO
STEM from Dance: Girls Rise Up,https://stemfromdance.org/programs/girls-rise-up,link,extracted_new_stuyvesant_opportunities.json,NO
Deadline Approaching:,https://apply-undergrad.rpi.edu/register/PREFACE2025,link,extracted_new_stuyvesant_opportunities.json,NO
AllStarCode AI Inquiry Workshop,https://www.eventbrite.com/e/all-star-code-2025-weekend-intensive-ai-inquiry-,link,extracted_new_stuyvesant_opportunities.json,NO
Deadline Approaching: Summer Scholar Visiting Program,https://feinstein.northwell.edu/education/summer-student-intern-program,link,extracted_new_stuyvesant_opportunities.json,NO
The Sophie Davis Health Professions Mentorship Program (HPMP),https://medicine.cuny.edu/health-professions-mentorship-program-hpmp/,link,extracted_new_stuyvesant_opportunities.json,NO
Virtual Shadowing Experience,https://www.prehealthshadowing.com/all-sessions/,link,extracted_new_stuyvesant_opportunities.json,NO
Deadline Approaching: Enough! Plays to End Gun Violence,https://www.enoughplays.com/writing,link,extracted_new_stuyvesant_opportunities.json,NO
The Animation Project Animated Storytelling Series,https://events.humanitix.com/tap-animated-storytelling-group,link,extracted_new_stuyvesant_opportunities.json,NO
Deadline Approaching: Wooster Group Summer Institute,https://thewoostergroup.org/summer-institute,link,extracted_new_stuyvesant_opportunities.json,NO
Legacy Project: Listen to a Life Story Contest,https://www.legacyproject.org/7gen/ltalcontest.html,link,extracted_new_stuyvesant_opportunities.json,NO
Teen Art Showcase Video Challenge,http://artimmersionproject.com/teen-art-showcase-challenge,link,extracted_new_stuyvesant_opportunities.json,NO
Girls Write Now Collaboratory Summer Journeys 2025,https://girlswritenow.org/journeys/?_journey_cycles=summer-2025,link,extracted_new_stuyvesant_opportunities.json,NO
Literacy Unbound Summer Writing/Performance Institute,https://cpet.tc.columbia.edu/literacy-unbound-2024-students.html#overview,link,extracted_new_stuyvesant_opportunities.json,NO
Write the World Virtual Summer Writing Camps 2025,https://workshops.writetheworld.org/global-writing/virtual-writing-camp/,link,extracted_new_stuyvesant_opportunities.json,NO
ReelWorks Film Summer Supported Experimental Lab,https://www.reelworks.org/afterschool,link,extracted_new_stuyvesant_opportunities.json,NO
Deadline Approaching: The OK You Challenge,https://okyou.org/ok-challenge-2025/,link,extracted_new_stuyvesant_opportunities.json,NO
Art Studies/Art History Scholarship,https://dedalusfoundation.org/programs/fellowships-awards/view/high-school-,link,extracted_new_stuyvesant_opportunities.json,NO
Event Approaching: Tri-State Engineering Expo,https://www.eventbrite.com/e/2025-tri-state-engineering-expo-students-tickets-,link,extracted_new_stuyvesant_opportunities.json,NO
Prom x QPL: Prom Attire Giveaway Events,https://qlmarketing.typeform.com/to/sxri2dWI,link,extracted_new_stuyvesant_opportunities.json,NO
Princeton Splash On-Campus Mini-Classes,https://princeton.learningu.org/learn.html,link,extracted_new_stuyvesant_opportunities.json,NO
STEP SUMMER Programs: “STEP (Science and Technology Entry Program),https://docs.google.com/document/d/1db9ygMcGpcpfgURBcCEQQV1fBOCp7XG5/edit?usp=shari,link,extracted_new_stuyvesant_opportunities.json,NO
Fordham University STEP Summer Program,https://www.fordham.edu/academics/academic-resources/step/step-summer-,link,extracted_new_stuyvesant_opportunities.json,NO
Columbia's Double Discovery Center Summer Academy,https://ddc.college.columbia.edu/content/eligibility-0,link,extracted_new_stuyvesant_opportunities.json,NO
Deadline Approaching: PricewaterhouseCoopers (PwC) Tour Sign-Up,https://docs.google.com/forms/d/e/1FAIpQLSedX1eFY-,link,extracted_new_stuyvesant_opportunities.json,NO
Paid Kayak Associates with the Brooklyn Bridge Park Conservancy,https://brooklynbridgepark.org/wp-content/uploads/2025/03/2025-Kayak-Associate-Job-,link,extracted_new_stuyvesant_opportunities.json,NO
Apex for Youth Career Exploration Events,https://www.google.com/search?q=Apex%20for%20Youth%20Career%20Exploration%20Events,link,extracted_new_stuyvesant_opportunities.json,NO
Seeds of Fortune Summer Programs Info Sessions,https://us06web.zoom.us/meeting/register/OtFTqIIDTuO2BIRV2HLwUA#/registratio,link,extracted_new_stuyvesant_opportunities.json,NO
Global Kids Internships & Paid Positions,https://globalkids.org/job-intern-nyc/,link,extracted_new_stuyvesant_opportunities.json,NO
Go Getter Summer Internship,https://www.goprojectnyc.org/get-involved/volunteer#GOGetter,link,extracted_new_stuyvesant_opportunities.json,NO
New York Public Library Business Plan Competition,https://www.nypl.org/help/services/startup,link,extracted_new_stuyvesant_opportunities.json,NO
Luna Park Summer Jobs,https://lunaparknyc.com/jobs/,link,extracted_new_stuyvesant_opportunities.json,NO
Whatever It Takes (WIT) Courses,https://www.doingwit.org/classes,link,extracted_new_stuyvesant_opportunities.json,NO
CUNY Explorers Program,https://k16.cuny.edu/explorers/,link,extracted_new_stuyvesant_opportunities.json,NO
Peace Ambassador Leadership Summit (PALS),https://www.nveee.org/pals/,link,extracted_new_stuyvesant_opportunities.json,NO
MoMA Teens Media Lab: Pinhole Photography with Kelli Anderson,https://www.google.com/search?q=MoMA%20Teens%20Media%20Lab%3A%20Pinhole%20Photography%20with%20Kelli%20Anderson,link,extracted_new_stuyvesant_opportunities.json,NO
GuggTeens Fest at the Guggenheim Museum,https://secure.guggenheim.org/events/f00b764b-e08b-d0da-6847-824ac3e41c44,link,extracted_new_stuyvesant_opportunities.json,NO
Arts Connection Teens Curate Teens Artists - Collective Pulse,https://docs.google.com/forms/d/e/1FAIpQLSdHMXi-l8-,link,extracted_new_stuyvesant_opportunities.json,NO
Hudson River Park Volunteer Program,https://www.google.com/search?q=Hudson%20River%20Park%20Volunteer%20Program,link,extracted_new_stuyvesant_opportunities.json,NO
The Summit STEM Fellowship,https://www.summitstemfellowship.org/,link,extracted_new_stuyvesant_opportunities.json,NO
MIT Lincoln Laboratory Cipher Program (LLCipher),https://mit-llc.smapply.io/prog/llcipher_/,link,extracted_new_stuyvesant_opportunities.json,NO
SigmaCamp,https://sigmacamp.org/2025,link,extracted_new_stuyvesant_opportunities.json,NO
Mathily,http://www.mathily.org/,link,extracted_new_stuyvesant_opportunities.json,NO
NYU CREATE Coding for Game Design High School Summer Program,https://steinhardt.nyu.edu/create/high-school-summer-program,link,extracted_new_stuyvesant_opportunities.json,NO
New York Historical Society Tech Scholars: Web Design,https://www.nyhistory.org/education/digital-humanities,link,extracted_new_stuyvesant_opportunities.json,NO
John Jay College Forensic Science Workshop,https://forms.gle/jzkS6gzTRbHQ3zDY6,link,extracted_new_stuyvesant_opportunities.json,NO
Columbia University State Pre-College Enrichment Program (S-PREP),http://www.vagelos.columbia.edu/sprep,link,extracted_new_stuyvesant_opportunities.json,NO
Apex for Youth Healthcare Careers Virtual Panel,https://www.google.com/search?q=Apex%20for%20Youth%20Healthcare%20Careers%20Virtual%20Panel,link,extracted_new_stuyvesant_opportunities.json,NO
Event Approaching: Girls Write Now Career Chat: Demstifying the World,https://girlswritenow.org/event/apr8careerchat/,link,extracted_new_stuyvesant_opportunities.json,NO
YC Teen Annual Summer Writing Workshop,https://youthcomm.org/teens-write-for-us/,link,extracted_new_stuyvesant_opportunities.json,NO
Litchfield Jazz Camp & Scholarship Opportunity,https://litchfieldjazzcamp.com/camp-registration/,link,extracted_new_stuyvesant_opportunities.json,NO
A Voice for Animals Contest,https://www.hennet.org/contest.php,link,extracted_new_stuyvesant_opportunities.json,NO
Spectrum News Challenge TV Show Contestant Application,https://charter.jotform.com/211444483735053,link,extracted_new_stuyvesant_opportunities.json,NO
Deadline Approaching: The Gloria Barron Prize,https://barronprize.org/apply/,link,extracted_new_stuyvesant_opportunities.json,NO
E-waste Scholarship,http://www.digitalresponsibility.org/ewaste-scholarship,link,extracted_new_stuyvesant_opportunities.json,NO
Milton Fisher Scholarship,https://mfscholarship.org/index.html,link,extracted_new_stuyvesant_opportunities.json,NO
Study.com Student Scholarships,https://study.com/resources/student-scholarships#0697,link,extracted_new_stuyvesant_opportunities.json,NO
First Event Approaching NYPL Riverside Library Comic Book Events,https://www.nypl.org/events/calendar?location=62&target%5B%5D=ya,link,extracted_new_stuyvesant_opportunities.json,NO
Queensborough Community College - College Now,https://www.qcc.cuny.edu/collegeNow/summer.html,link,extracted_new_stuyvesant_opportunities.json,NO
Oxford Summer Courses,https://oxfordsummercourses.com/?utm_source=teenlife,link,extracted_new_stuyvesant_opportunities.json,NO
Event Approaching:,https://docs.google.com/forms/d/e/1FAIpQLSfrGv1mK2aD8FS1q9YmFnu1CW41EC6ggvVI1F1W,link,extracted_new_stuyvesant_opportunities.json,NO
Powers of a Great Resume: Virtual Workshop,https://www.eventbrite.com/e/powers-of-a-great-resume-virtual-,link,extracted_new_stuyvesant_opportunities.json,NO
StandOut Connect High School Internship Program,https://www.standoutconnect.org/summer,link,extracted_new_stuyvesant_opportunities.json,NO
Science Career Ladder (SCL) Paid Explainers Program,https://www.nysci.org/become-a-nysci-explainer,link,extracted_new_stuyvesant_opportunities.json,NO
NYU Career Edge Summer Program,https://www.sps.nyu.edu/high-school-academy/programs/career-edge.html,link,extracted_new_stuyvesant_opportunities.json,NO
Helicon Algebra I Regents Tutoring Internship,https://www.google.com/search?q=Helicon%20Algebra%20I%20Regents%20Tutoring%20Internship,link,extracted_new_stuyvesant_opportunities.json,NO
Helicon Mental Math Bootcamp Tutoring Internship,https://docs.google.com/document/d/1CMkX7qabukcE-,link,extracted_new_stuyvesant_opportunities.json,NO
Event Approaching: Create Your Personal Brand Workshops,https://www.eventbrite.com/e/create-your-personal-brand-online-workshop-registration-,link,extracted_new_stuyvesant_opportunities.json,NO
Deadline Approaching:,https://www.nationalhistoryacademy.org/the-academy/rising-10th-12th-grade-,link,extracted_new_stuyvesant_opportunities.json,NO
InspirinGirls Young Ambassador Program 2025 - 2026,https://inspiringgirlsusa.org/young-ambassadors-network-,link,extracted_new_stuyvesant_opportunities.json,NO
TreeWonderWSP Drawing Sessions Volunteer Program,https://linktr.ee/BEHOLDtrees,link,extracted_new_stuyvesant_opportunities.json,NO
OTIS College of Art and Design – Summer of Art,https://www.otis.edu/summer-art,link,extracted_new_stuyvesant_opportunities.json,NO
City College of New York Architecture Summer Career Lab,https://ssa.ccny.cuny.edu/programs-centers/other-programs/summer-arch-,link,extracted_new_stuyvesant_opportunities.json,NO
NY Botanical Garden Fall Volunteer Explainers,https://www.nybg.org/learn/kids-teens/explainers/,link,extracted_new_stuyvesant_opportunities.json,NO
Hudson River Park Volunteer Program,https://hudsonriverpark.org/get-,link,extracted_new_stuyvesant_opportunities.json,NO
"For helpful information about a variety of STEM careers, check this link:",https://usasciencefestival.org/resources/,link,extracted_new_stuyvesant_opportunities.json,NO
"STEM is Us: Empowering Young Minds, Shaping Future Innovators",https://docs.google.com/forms/d/1S415AQPPCms9QoQ2KCGrlrD4ib5B8IrC0xRD4ff,link,extracted_new_stuyvesant_opportunities.json,NO
Billion Oyster Project,https://www.billionoysterproject.org/volunteer,link,extracted_new_stuyvesant_opportunities.json,NO
Manhattan College Summer Engineering Awareness Program,https://manhattancollege.formstack.com/forms/summer_engineering_program_registration,link,extracted_new_stuyvesant_opportunities.json,NO
TECH360 Summer Bootcamp Program,https://www.americaontech.org/tech360.html,link,extracted_new_stuyvesant_opportunities.json,NO
Vaughn College Computer Engineering Summer Academy,https://www.vaughn.edu/computer-engineering-summer-academy/,link,extracted_new_stuyvesant_opportunities.json,NO
Vaughn College Summer Engineering Experience Program,https://www.vaughn.edu/summer-programs/,link,extracted_new_stuyvesant_opportunities.json,NO
Deadline Approaching: Brooklyn Young Writers’ Summer Workshop,https://www.hawthornden.org/young-writers-workshop-,link,extracted_new_stuyvesant_opportunities.json,NO
NYU Tisch Online High School Filmmakers Workshop,https://tisch.nyu.edu/special-programs/online-course/online-filmmakers-,link,extracted_new_stuyvesant_opportunities.json,NO
AAGUNV National High School Essay Contest,https://aagunv.org/high-school-essay-contest/,link,extracted_new_stuyvesant_opportunities.json,NO
PAL/NYPD “Police Commissioner for a Day” Essay Contest,https://palnyc.org/pal/nypd-police-commissioner-for-a-day-essay-contest,link,extracted_new_stuyvesant_opportunities.json,NO
Filmmaking at Hooks Art Media,https://www.hookarts.org/education-for-teachers,link,extracted_new_stuyvesant_opportunities.json,NO
Ghetto Film School,https://www.ghettofilm.org/nyfellows,link,extracted_new_stuyvesant_opportunities.json,NO
Bryan Cameron Impact Scholarships,https://www.bryancameroneducationfoundation.org/,link,extracted_new_stuyvesant_opportunities.json,NO
Columbia University Materials Madness Event,https://www.eventbrite.com/e/materials-madness-at-columbia-tickets-1320079406039,link,extracted_new_stuyvesant_opportunities.json,NO
Oxbridge Summer Programs,https://oxbridgeprograms.com/,link,extracted_new_stuyvesant_opportunities.json,NO
Event Approaching: YMCA Hiring Fair,https://cb14brooklyn.com/community-event/ymca-hiring-fair/,link,extracted_new_stuyvesant_opportunities.json,NO
College Passport SAT Prep Summer 2025,https://www.google.com/search?q=College%20Passport%20SAT%20Prep%20Summer%202025,link,extracted_new_stuyvesant_opportunities.json,NO
Scales of Justice Academy Legal Educational Program,https://scalesofjusticeacademy.org/,link,extracted_new_stuyvesant_opportunities.json,NO
Event Approaching:,https://www.moma.org/calendar/events/10489,link,extracted_new_stuyvesant_opportunities.json,NO
New York City College of Technology Summer Architecture and Urban,https://www.citytech.cuny.edu/collegenow/summer-program.aspx,link,extracted_new_stuyvesant_opportunities.json,NO
The Timbuctoo Climate Science and Careers Institute,https://esf.sjc1.qualtrics.com/jfe/form/SV_3jTxTBtMDRqldWu?Q_CHL=qr,link,extracted_new_stuyvesant_opportunities.json,NO
66th London International Youth Science Forum (LIYSF),https://www.liysf.org.uk/,link,extracted_new_stuyvesant_opportunities.json,NO
Youth Drone Camps,https://www.dronesined.com/camps,link,extracted_new_stuyvesant_opportunities.json,NO
International Young Researchers’ Conference Medical Humanities and,https://www.the-iyrc.org/medicalhumanities.html,link,extracted_new_stuyvesant_opportunities.json,NO
Urban Barcode Research Program 2025-2026 School Year,https://dnabarcoding101.org/programs/ubrp/index.html,link,extracted_new_stuyvesant_opportunities.json,NO
Event Approaching:,https://uapply.georgetown.edu/register/NYCECOSP25,link,extracted_new_stuyvesant_opportunities.json,NO
Event Approaching: Girls Write Now Collaboratory Workshops - Effective,https://girlswritenow.org/event/may13-collaboratory-workshop-am/,link,extracted_new_stuyvesant_opportunities.json,NO
Event Approaching: Teens Take The Met!,https://engage.metmuseum.org/events/education/celebrations/festivals/fy25/teen,link,extracted_new_stuyvesant_opportunities.json,NO
Event Approaching: ArtsConnection Spring Finale Celebration & Teens,https://www.eventbrite.com/e/2025-spring-finale-teens-curate-teens-exhibition-,link,extracted_new_stuyvesant_opportunities.json,NO
Gilder Lehrman Institute of American History: History Classes,https://www.gilderlehrman.org/history-school,link,extracted_new_stuyvesant_opportunities.json,NO
Summer Design Institute,https://www.google.com/search?q=Summer%20Design%20Institute,link,extracted_new_stuyvesant_opportunities.json,NO
Green Guerillas Summer Youth Tiller Paid Program,https://www.greenguerillas.org/summer-youth-tiller,link,extracted_new_stuyvesant_opportunities.json,NO
Study Buddies Connect Summer Volunteering,https://forms.office.com/Pages/ResponsePage.aspx?id=NxL4szKUu0yeqfCGYIs5xLqgAnMOJBJK,link,extracted_new_stuyvesant_opportunities.json,NO
Matriculate High School Fellows,https://matriculate.formtitan.com/ftproject/hsfapplicationco26,link,extracted_new_stuyvesant_opportunities.json,NO
Apex for Youth’s College Access Program (CAP),https://a-p-e-x-ny.my.site.com/forms/s/student-application/,link,extracted_new_stuyvesant_opportunities.json,NO
Gilder Lehrman Institute: Citizenship Challenge,https://www.gilderlehrman.org/citizenship/citizenship-challenge,link,extracted_new_stuyvesant_opportunities.json,NO
AAPI-LEAD Program (Asian Americans and Pacific Islanders- Learn.,https://bit.ly/aapilead25,link,extracted_new_stuyvesant_opportunities.json,NO
Gilder Lehrman Institute: David McCullough Essay Contest,https://www.gilderlehrman.org/student-opportunities/david-mccullough-essay-,link,extracted_new_stuyvesant_opportunities.json,NO
The Society for Imaging Informatics in Medicine (SIIM) Hackathon,https://docs.google.com/document/d/1kjKPZD399oH1Y1PKfcQuEU_g9uoUyXRVNtd0A2vK_3o/e,link,extracted_new_stuyvesant_opportunities.json,NO
Summer Computer Science Immersion Program (C-SIP),http://www.impactinternships.org/csip,link,extracted_new_stuyvesant_opportunities.json,NO
Summer 2025 Cyber Security Course,https://www.google.com/search?q=Summer%202025%20Cyber%20Security%20Course,link,extracted_new_stuyvesant_opportunities.json,NO
AMC Math Prize for Girls,https://mathprize.atfoundation.org/apply,link,extracted_new_stuyvesant_opportunities.json,NO
Tribeca Pediatrics Summer Internship,https://www.tribecapediatrics.com/about-us/community-giving/,link,extracted_new_stuyvesant_opportunities.json,NO
First Sessiont Approaching:,https://www.google.com/search?q=First%20Sessiont%20Approaching%3A,link,extracted_new_stuyvesant_opportunities.json,NO
Deadline Approaching: The Bell Summer Youth Podcast Academy,https://www.bellvoices.org/summer,link,extracted_new_stuyvesant_opportunities.json,NO
The 92nd Street Y Young Writers’ Workshop,https://www.92ny.org/children-family/school-engagement-in-the-arts/young-,link,extracted_new_stuyvesant_opportunities.json,NO
Event Approaching: Genspace Biannual Open Lab,https://www.eventbrite.com/e/biannual-open-lab-tickets-1343032318819?aff=erelexpmlt,link,extracted_new_stuyvesant_opportunities.json,NO
College Passport at University Settlement: Intro to Calculus,https://forms.gle/aq6jWNgj58ABU9Ff9,link,extracted_new_stuyvesant_opportunities.json,NO
Hostos Community College STEP Summer STEM Program,https://hostosproyectoaccess.org/step,link,extracted_new_stuyvesant_opportunities.json,NO
Wharton Global Youth Comment & Win Contest,https://globalyouth.wharton.upenn.edu/comment-and-win/,link,extracted_new_stuyvesant_opportunities.json,NO
Penn Early Exploration Program (PEEP),https://admissions.upenn.edu/visit-connect/penn-perspectives/peep,link,extracted_new_stuyvesant_opportunities.json,NO
The National Security Language Virtual Initiative for Youth (NSLI-Y),https://www.nsliforyouth.org/virtual/,link,extracted_new_stuyvesant_opportunities.json,NO
Future Teachers Program with Young Minds in Motion – For Seniors,https://youngmindsinmotion.com/careers/,link,extracted_new_stuyvesant_opportunities.json,NO
2025 NYC HERricane Summer Session,https://www.nyc.gov/site/em/about/herricane-nyc-program.page,link,extracted_new_stuyvesant_opportunities.json,NO
Public Advocate Candidate Internship,https://www.jeniferforny.com/,link,extracted_new_stuyvesant_opportunities.json,NO
Teen Service Corps,https://findyoursummer.org/node/2084?Interest=60&Setting=21,link,extracted_new_stuyvesant_opportunities.json,NO
Deadline Approaching: Summer Teen Art Classes at MoMA,https://www.google.com/search?q=Deadline%20Approaching%3A%20Summer%20Teen%20Art%20Classes%20at%20MoMA,link,extracted_new_stuyvesant_opportunities.json,NO
NewMu Teen Fellowship at the New Museum of Contemporary Arts,https://www.newmuseum.org/learn/for-teens/,link,extracted_new_stuyvesant_opportunities.json,NO
Introduction to Architecture Online: Foundation Studies and Portfolio,https://www.google.com/search?q=Introduction%20to%20Architecture%20Online%3A%20Foundation%20Studies%20and%20Portfolio,link,extracted_new_stuyvesant_opportunities.json,NO
Columbia Silent Spring Summer Institute,https://www.google.com/search?q=Columbia%20Silent%20Spring%20Summer%20Institute,link,extracted_new_stuyvesant_opportunities.json,NO
Deadline Approaching: Aviation and Aeronautics Academy @ York College,https://www.york.cuny.edu/aviation-and-aeronautics-academy,link,extracted_new_stuyvesant_opportunities.json,NO
Vineyard App Camp,https://www.vineyardappcamp.com/programs,link,extracted_new_stuyvesant_opportunities.json,NO
MehtA+ AI/Machine Learning Research Bootcamp,https://mehtaplustutoring.com/ai-ml-research-bootcamp/,link,extracted_new_stuyvesant_opportunities.json,NO
"DigiPen Academy Virtual in Game Design, Programming, & Music",https://www.teenlife.com/l/summer/digipen-academy-pre-college-summer-,link,extracted_new_stuyvesant_opportunities.json,NO
Summer Shakespeare Theater Program,https://stellaadler.com/arts-justice/summer-shakespeare-program/,link,extracted_new_stuyvesant_opportunities.json,NO
New York Theater Workshop Mind the Gap,https://www.nytw.org/education/mind-the-gap/,link,extracted_new_stuyvesant_opportunities.json,NO
The Stuck at the Prom Contest,https://www.duckbrand.com/stuck-at-prom/faqs,link,extracted_new_stuyvesant_opportunities.json,NO
Bank of Hope - Hope Scholarship Foundation,https://www.bankofhope.com/hope-scholarship,link,extracted_new_stuyvesant_opportunities.json,NO
Pasta Rose Scholarship,https://www.pastalouise.com/pasta-rose-scholarship/,link,extracted_new_stuyvesant_opportunities.json,NO
Deadline Approaching: Teen Night: Cosmic Cowboy,https://www.google.com/search?q=Deadline%20Approaching%3A%20Teen%20Night%3A%20Cosmic%20Cowboy,link,extracted_new_stuyvesant_opportunities.json,NO
Columbia University Academic Year Weekend Program,https://precollege.sps.columbia.edu/highschool/academic-year-immersion,link,extracted_new_stuyvesant_opportunities.json,NO
"For a list of Fall 2025 College Now programs at campuses around the city,",https://docs.google.com/document/d/1uhOZKsNC2SX9s3b7WCcZUquZ6rJZm8SCtWzoYmtjMQ4/,link,extracted_new_stuyvesant_opportunities.json,NO
Tomorrow’s Business Leaders Summer Program,http://www.tomorrowsbusinessleaders.org/tbl-program,link,extracted_new_stuyvesant_opportunities.json,NO
Jane Street INSIGHT Business Program,https://www.janestreet.com/join-jane-street/programs-and-events/insight/,link,extracted_new_stuyvesant_opportunities.json,NO
GeneraBridge Volunteering Opportunity,https://generabridge.wixsite.com/generabridge/,link,extracted_new_stuyvesant_opportunities.json,NO
Windows on Williams (WOW): Visit to Williams College,https://www.williams.edu/admission-aid/wow/,link,extracted_new_stuyvesant_opportunities.json,NO
Priority Deadline Approaching:,https://apexforyouth.org/nvmp/,link,extracted_new_stuyvesant_opportunities.json,NO
Yale Undergraduate Moot Court 2025 Summer Legal Scholars Program,https://www.yalemootcourt.org/summer-program-2024,link,extracted_new_stuyvesant_opportunities.json,NO
NYC Youth Food Advocates,https://www.foodadvocates.org/youth-leadership,link,extracted_new_stuyvesant_opportunities.json,NO
City Council Candidate Internship,https://forms.gle/oH2LaXR2SY6GZKcLA.,link,extracted_new_stuyvesant_opportunities.json,NO
Summer Arts Dorill Program,https://www.researchnycalumni.org/files/download/15ed06c78ba5f9c,link,extracted_new_stuyvesant_opportunities.json,NO
School of Visual Arts Pre-College Program,https://sva.edu/academics/pre-college/grades-9-12,link,extracted_new_stuyvesant_opportunities.json,NO
Event Approaching: Metropolitan Museum: Teens Take the Met!,https://engage.metmuseum.org/events/education/celebrations/festivals/fy25/celebrate-the-new-michael-c-,link,extracted_new_stuyvesant_opportunities.json,NO
Deadline Approaching: UCLA Game Lab High School Summer Institute,https://summer.ucla.edu/program/game-lab-summer-institute/,link,extracted_new_stuyvesant_opportunities.json,NO
Girls Who Code Summer Immersion Program Waitlist,https://girlswhocodesm.smapply.io/,link,extracted_new_stuyvesant_opportunities.json,NO
Bronx Health Prospects 2025-2026 Medical Program,https://www.google.com/search?q=Bronx%20Health%20Prospects%202025-2026%20Medical%20Program,link,extracted_new_stuyvesant_opportunities.json,NO
